1509,14,0,1509,1791,282,x
992,8,2,1510,1651,141,x
1100,15,2,1511,1793,282,x
723,5,0,1512,1747,235,x
1033,10,1,1513,1701,188,x
1416,3,3,1514,1655,141,x
993,6,5,1515,1562,47,x
868,12,7,1516,1704,188,x
1404,1,3,1517,1658,141,x
1517,14,3,1518,1894,376,x
1497,4,7,1519,1707,188,x
1514,10,2,1520,1567,47,x
1513,8,6,1521,1850,329,x
1216,13,1,1522,1663,141,x
1123,3,2,1523,1570,47,x
952,4,0,1524,1759,235,x
906,12,5,1526,1808,282,x
1042,2,6,1527,1574,47,x
1426,10,6,1528,1716,188,x
1307,4,1,1529,1576,47,x
1324,5,2,1530,1718,188,x
1495,7,7,1531,1672,141,x
680,2,2,1532,1673,141,x
1182,10,5,1533,1721,188,x
1135,4,2,1534,4824,3290,x
1245,13,4,1538,1820,282,x
1470,10,0,1539,1774,235,x
886,12,1,1540,1634,94,x
1114,7,3,1541,1682,141,x
960,11,2,1543,1919,376,x
1461,10,4,1544,1779,235,x
1087,6,0,1545,1921,376,x
990,14,4,1546,1781,235,x
792,10,7,1549,1643,94,x
1550,2,0,1550,1644,94,x
1408,15,5,1551,1692,141,x
1002,1,0,1553,1600,47,x
1306,3,6,1555,1649,94,x
785,0,7,1560,1889,329,x
1173,6,5,1562,1750,188,x
1563,2,7,1563,1845,282,x
1466,8,7,1564,1846,282,x
629,0,1,1565,1941,376,x
1249,14,2,1566,4856,3290,x
883,7,6,1567,1755,188,x
1515,10,2,1568,1662,94,x
1242,6,7,1569,1616,47,x
812,0,2,1570,1617,47,x
1232,3,2,1571,1618,47,x
1089,9,1,1572,1807,235,x
1068,2,6,1574,1809,235,x
772,0,3,1575,1622,47,x
1468,4,1,1576,1858,282,x
622,13,0,1579,1814,235,x
646,0,4,1581,1722,141,x
1156,4,6,1582,1911,329,x
936,3,0,1583,1630,47,x
1025,0,5,1586,1633,47,x
1585,4,3,1587,1775,188,x
1501,3,5,1588,1729,141,x
456,0,6,1591,1638,47,x
1338,6,2,1592,4882,3290,x
1594,15,3,1594,1641,47,x
1451,5,1,1595,1736,141,x
638,7,4,1596,1878,282,x
1311,9,5,1605,1934,329,x
1608,13,3,1608,1749,141,x
1010,9,3,1610,1657,47,x
1313,11,4,1613,1801,188,x
1280,6,7,1616,1898,282,x
928,0,2,1617,1899,282,x
1309,3,2,1618,1994,376,x
704,2,3,1619,1854,235,x
700,8,3,1620,1855,235,x
797,0,3,1622,1763,141,x
1223,3,4,1623,1670,47,x
854,12,2,1624,1671,47,x
946,14,7,1625,1672,47,x
1384,5,5,1628,2004,376,x
972,3,0,1630,1677,47,x
1315,9,0,1631,1772,141,x
1209,0,5,1633,1774,141,x
918,12,1,1634,1728,94,x
995,10,3,1635,1729,94,x
429,14,6,1636,1730,94,x
473,5,7,1637,1778,141,x
543,0,6,1638,1873,235,x
1148,10,7,1643,1690,47,x
1390,11,3,1644,1738,94,x
1437,8,4,1645,1692,47,x
1271,14,5,1646,1740,94,x
1348,12,6,1647,1788,141,x
1341,3,6,1649,1837,188,x
998,8,2,1651,1745,94,x
1130,12,4,1652,1840,188,x
1643,3,3,1655,1843,188,x
1083,2,4,1656,1750,94,x
1054,9,3,1657,1798,141,x
1240,5,6,1660,2036,376,x
1479,8,5,1661,1755,94,x
732,9,6,1662,1709,47,x
1219,13,1,1663,1804,141,x
1598,10,2,1664,1852,188,x
1667,2,0,1667,1949,282,x
1439,13,5,1668,1856,188,x
1164,7,0,1669,1857,188,x
1362,3,4,1670,1858,188,x
866,12,2,1671,1953,282,x
987,14,7,1672,1719,47,x
684,2,2,1673,1861,188,x
1546,7,7,1674,1721,47,x
1462,11,5,1675,1722,47,x
1113,3,0,1677,1912,235,x
1185,2,1,1678,1913,235,x
829,11,1,1680,2009,329,x
1237,7,3,1682,1729,47,x
1267,9,2,1686,1733,47,x
1305,10,7,1690,1737,47,x
1523,8,4,1692,1880,188,x
1687,15,5,1693,2069,376,x
1070,10,1,1701,1748,47,x
869,12,7,1704,1845,141,x
1522,4,7,1707,1989,282,x
876,9,6,1709,1944,235,x
948,15,4,1713,1901,188,x
520,13,2,1714,1855,141,x
1154,5,3,1715,1762,47,x
1566,10,6,1716,1763,47,x
770,11,6,1717,1905,188,x
1045,14,7,1719,1907,188,x
1442,5,2,1720,1767,47,x
1198,10,5,1721,1768,47,x
1659,11,5,1722,1769,47,x
1719,7,7,1723,1864,141,x
747,0,4,1724,2053,329,x
1131,12,1,1728,1963,235,x
1443,7,3,1729,1964,235,x
1270,10,3,1730,1965,235,x
1526,3,5,1731,1872,141,x
545,14,6,1732,1873,141,x
1589,9,2,1733,1827,94,x
1533,5,1,1736,1783,47,x
1375,10,7,1737,1784,47,x
1401,11,3,1738,5028,3290,x
1316,14,5,1740,2069,329,x
1030,9,7,1741,1929,188,x
1061,5,4,1742,1977,235,x
1052,8,2,1745,2027,282,x
787,5,0,1747,2029,282,x
1138,10,1,1748,1795,47,x
1634,13,3,1749,1937,188,x
1109,2,4,1750,1844,94,x
1250,6,5,1751,2080,329,x
1093,3,1,1753,1894,141,x
1490,8,5,1755,2131,376,x
1012,7,6,1756,2038,282,x
1122,4,0,1759,1900,141,x
1449,5,3,1762,2044,282,x
1691,10,6,1763,1998,235,x
921,0,3,1764,1811,47,x
1525,5,2,1767,1814,47,x
1662,11,5,1769,1816,47,x
741,13,6,1772,1913,141,x
1393,9,0,1773,1867,94,x
1530,10,0,1774,1962,188,x
1645,4,3,1775,1916,141,x
1279,0,5,1776,2011,235,x
620,5,7,1778,2060,282,x
1133,12,0,1779,2014,235,x
1601,10,4,1780,1968,188,x
1137,14,4,1781,1875,94,x
1617,5,1,1783,1971,188,x
1738,10,7,1785,2161,376,x
1360,12,6,1788,1976,188,x
1542,14,0,1791,1932,141,x
1793,15,3,1792,2074,282,x
1392,10,1,1795,2077,282,x
1117,15,2,1797,1938,141,x
1172,9,3,1798,1845,47,x
1303,13,7,1799,2175,376,x
1389,11,4,1801,1848,47,x
1318,13,1,1804,1992,188,x
1168,12,5,1808,1855,47,x
1329,2,6,1809,1903,94,x
1073,0,3,1811,1999,188,x
802,13,0,1814,1908,94,x
1640,5,2,1815,2050,235,x
1276,13,4,1820,2008,188,x
1824,9,1,1823,1917,94,x
1681,9,2,1828,2016,188,x
1350,15,6,1829,1970,141,x
710,4,5,1835,1976,141,x
1396,2,5,1836,2165,329,x
1447,3,6,1837,2166,329,x
1841,15,0,1840,1887,47,x
1321,12,4,1841,1888,47,x
1728,3,3,1843,1890,47,x
1181,2,4,1844,2126,282,x
1179,9,3,1845,2174,329,x
1560,8,7,1846,1987,141,x
1038,12,7,1847,1894,47,x
1500,11,4,1848,1989,141,x
1622,2,7,1849,1896,47,x
1575,8,6,1851,2133,282,x
1620,10,2,1852,2134,282,x
715,2,3,1854,2042,188,x
1239,12,5,1855,1949,94,x
1556,13,5,1856,2091,235,x
1434,1,6,1857,1951,94,x
1227,7,0,1858,1905,47,x
1548,4,1,1859,2000,141,x
965,8,3,1860,1907,47,x
1508,3,4,1861,2143,282,x
1195,1,5,1862,2238,376,x
720,2,2,1863,2192,329,x
546,13,2,1864,2099,235,x
1730,7,7,1865,1912,47,x
1029,1,0,1867,1961,94,x
1294,1,1,1872,2060,188,x
1767,3,5,1873,1920,47,x
653,0,6,1874,1921,47,x
596,14,6,1875,1922,47,x
956,1,7,1878,1972,94,x
673,7,4,1879,5169,3290,x
1541,8,4,1880,2021,141,x
1254,14,4,1881,2069,188,x
889,1,2,1883,1930,47,x
1842,15,0,1887,2028,141,x
1564,1,3,1888,2123,235,x
1456,12,4,1889,2077,188,x
833,0,7,1890,2125,235,x
1777,3,3,1891,2079,188,x
818,1,4,1893,2034,141,x
1894,10,5,1894,1941,47,x
1066,12,7,1895,2177,282,x
1577,3,1,1896,1943,47,x
1684,14,3,1897,1944,47,x
1820,2,7,1898,1945,47,x
1292,6,7,1899,2040,141,x
1202,4,0,1900,1994,94,x
935,0,2,1901,2042,141,x
1013,15,4,1902,1996,94,x
1355,2,6,1903,2185,282,x
931,11,6,1905,1999,94,x
1400,7,0,1906,1953,47,x
1082,8,3,1907,2189,282,x
1118,14,7,1908,2096,188,x
810,13,0,1909,1956,47,x
1911,11,5,1910,2098,188,x
1224,4,6,1911,2052,141,x
1741,7,7,1912,2100,188,x
1169,3,0,1913,2195,282,x
1914,9,0,1914,1961,47,x
1347,2,1,1915,2103,188,x
1682,4,3,1916,2245,329,x
840,13,6,1917,2105,188,x
1141,11,2,1919,1966,47,x
1801,3,5,1920,2061,141,x
736,0,6,1921,2015,94,x
814,14,6,1922,2110,188,x
1300,6,0,1923,2017,94,x
1923,6,3,1928,2069,141,x
1125,9,7,1929,1976,47,x
985,1,2,1930,2165,235,x
1580,14,0,1932,1979,47,x
1480,9,5,1934,2216,282,x
1826,13,3,1937,2219,282,x
1152,15,2,1938,2126,188,x
675,0,1,1941,2176,235,x
1652,3,1,1943,1990,47,x
1844,14,3,1944,1991,47,x
959,9,6,1945,2086,141,x
1827,2,7,1946,1993,47,x
1346,12,5,1949,2043,94,x
1496,1,6,1951,2280,329,x
1723,2,0,1952,5242,3290,x
1750,7,0,1953,2141,188,x
969,12,2,1954,2142,188,x
844,13,0,1956,2332,376,x
1067,1,0,1961,2008,47,x
1625,10,0,1962,2197,235,x
1226,12,1,1963,2010,47,x
1532,7,3,1964,2011,47,x
1165,11,2,1966,2248,282,x
1578,10,3,1967,2155,188,x
1790,15,6,1970,2205,235,x
1623,5,1,1971,2253,282,x
1874,10,4,1972,2254,282,x
1124,1,7,1973,2067,94,x
1176,9,7,1976,2117,141,x
1088,5,4,1977,2165,188,x
1215,4,5,1978,2072,94,x
1968,12,6,1979,2167,188,x
1616,14,0,1980,5270,3290,x
1635,8,7,1987,2034,47,x
1852,11,4,1989,2177,188,x
1807,4,7,1990,2366,376,x
1664,3,1,1991,2132,141,x
1337,13,1,1992,2133,141,x
1828,2,7,1993,2040,47,x
1424,4,0,1995,2136,141,x
1596,3,2,1996,2184,188,x
1225,15,4,1997,2373,376,x
1706,10,6,1998,2092,94,x
1190,11,6,1999,2140,141,x
1551,4,1,2000,2047,47,x
1079,0,3,2001,5291,3290,x
1405,5,5,2004,2051,47,x
1086,1,0,2008,2196,188,x
1032,11,1,2009,2056,47,x
1229,12,1,2010,2198,188,x
1544,7,3,2011,2246,235,x
1336,13,4,2012,2106,94,x
1516,0,5,2013,2248,235,x
1763,12,0,2015,2250,235,x
1753,9,2,2016,2063,47,x
1354,6,0,2017,2111,94,x
738,0,6,2018,2300,282,x
2011,8,4,2021,2209,188,x
2023,9,0,2022,2116,94,x
1064,8,2,2027,2168,141,x
926,5,0,2029,2170,141,x
821,1,4,2034,2081,47,x
1927,8,7,2035,2176,141,x
1251,5,6,2036,2083,47,x
1044,7,6,2038,2132,94,x
1860,2,7,2040,2181,141,x
1457,6,7,2041,2088,47,x
937,0,2,2042,2324,282,x
1358,12,5,2043,2184,141,x
1583,5,3,2044,2091,47,x
999,2,3,2045,2280,235,x
1621,4,1,2047,2282,235,x
1647,5,2,2050,2332,282,x
1268,4,6,2052,2146,94,x
817,0,4,2053,2100,47,x
2055,15,0,2054,2101,47,x
1521,5,5,2055,2196,141,x
1111,11,1,2056,2103,47,x
786,5,7,2060,2248,188,x
1374,1,1,2061,2108,47,x
1997,3,5,2062,2109,47,x
1798,9,2,2063,2110,47,x
2068,14,3,2067,2114,47,x
1312,1,7,2068,2350,282,x
1751,15,5,2069,2163,94,x
2071,10,5,2070,2117,47,x
1367,14,5,2072,2119,47,x
1471,4,5,2073,2167,94,x
1855,15,3,2074,2168,94,x
1607,12,4,2077,5367,3290,x
1395,14,4,2078,2313,235,x
1467,10,1,2079,2126,47,x
1800,3,3,2080,2268,188,x
836,1,4,2081,2175,94,x
1510,6,5,2082,2129,47,x
1394,5,6,2083,2271,188,x
977,9,6,2086,2368,282,x
1572,6,7,2088,5378,3290,x
2090,9,1,2091,2326,235,x
1661,5,3,2092,2374,282,x
1707,13,5,2093,2140,47,x
1794,10,6,2094,2376,282,x
1140,14,7,2096,2143,47,x
1929,11,5,2098,2192,94,x
731,13,2,2099,2334,235,x
909,0,4,2100,2335,235,x
1765,7,7,2101,2289,188,x
1379,2,1,2103,2150,47,x
1126,11,1,2104,2339,235,x
864,13,6,2105,2246,141,x
1403,1,1,2108,2484,376,x
1994,9,2,2110,2204,94,x
1641,13,4,2111,2299,188,x
867,14,6,2112,2159,47,x
1368,6,0,2113,2254,141,x
2046,9,0,2116,2163,47,x
2114,14,3,2117,2352,235,x
2102,10,5,2118,2165,47,x
1194,9,7,2121,2262,141,x
1519,14,5,2122,2263,141,x
1726,1,3,2123,2217,94,x
2124,3,5,2124,2171,47,x
872,0,7,2125,2172,47,x
1737,10,1,2126,2361,235,x
1299,15,2,2127,2221,94,x
1322,2,4,2128,2222,94,x
2059,6,5,2129,2317,188,x
1780,8,5,2131,2272,141,x
1136,7,6,2132,2226,94,x
1711,3,1,2133,2368,235,x
1385,13,1,2134,2416,282,x
1654,10,2,2135,2276,141,x
1674,8,6,2136,2465,329,x
1534,4,0,2137,2278,141,x
1715,13,5,2140,2187,47,x
1376,11,6,2141,2376,235,x
1797,7,0,2142,2377,235,x
1022,12,2,2143,2284,141,x
1561,3,4,2144,2238,94,x
1160,14,7,2145,2286,141,x
1540,4,6,2146,2428,282,x
1398,2,1,2150,2385,235,x
1708,10,3,2155,2202,47,x
988,14,6,2159,2206,47,x
1879,10,7,2161,2208,47,x
2118,9,0,2163,2351,188,x
1902,15,5,2164,2352,188,x
1359,1,2,2165,2494,329,x
1265,5,4,2166,2213,47,x
1653,2,5,2167,2261,94,x
1657,4,5,2168,2544,376,x
1505,3,6,2169,2216,47,x
2073,12,6,2170,2358,188,x
1071,5,0,2171,2265,94,x
1091,8,2,2172,2360,188,x
2099,15,3,2173,2549,376,x
895,0,7,2174,2456,282,x
1558,13,7,2175,2410,235,x
1247,9,3,2176,2223,47,x
1099,1,4,2177,2224,47,x
1933,11,4,2178,2225,47,x
2039,8,7,2179,2414,235,x
1110,12,7,2180,2368,188,x
754,0,1,2181,2416,235,x
1936,2,7,2182,5472,3290,x
1597,3,2,2184,2419,235,x
1474,12,5,2185,2326,141,x
2187,15,0,2186,2327,141,x
1829,13,5,2187,2563,376,x
1618,2,6,2188,2282,94,x
1388,8,3,2189,2424,235,x
1951,11,5,2192,2333,141,x
752,2,2,2193,2334,141,x
1409,3,0,2195,2336,141,x
1668,5,5,2196,2243,47,x
1132,1,0,2197,2385,188,x
1758,10,0,2198,2386,188,x
1448,12,1,2199,2387,188,x
2092,10,3,2203,2532,329,x
2007,9,2,2204,2298,94,x
1884,15,6,2205,2252,47,x
1060,14,6,2206,2394,188,x
2208,6,3,2207,2348,141,x
2026,8,4,2209,2444,235,x
1345,5,4,2213,2260,47,x
1629,9,5,2216,2357,141,x
1507,3,6,2217,2546,329,x
1930,1,3,2218,2406,188,x
1869,13,3,2219,2407,188,x
1342,15,2,2221,2409,188,x
1382,2,4,2222,2269,47,x
1718,9,3,2223,2270,47,x
1105,1,4,2224,2412,188,x
1950,11,4,2225,2413,188,x
1187,7,6,2226,2602,376,x
1588,3,4,2238,2426,188,x
1214,1,5,2239,2474,235,x
1843,5,5,2243,2337,94,x
1821,4,3,2245,2386,141,x
1557,7,3,2246,2528,282,x
1244,13,6,2247,2341,94,x
1273,5,7,2248,2530,282,x
1297,11,2,2249,2531,282,x
1866,0,5,2250,2532,282,x
1856,12,0,2251,2298,47,x
2014,15,6,2252,2299,47,x
1915,5,1,2253,2535,282,x
1970,10,4,2254,2348,94,x
1488,6,0,2255,2537,282,x
1458,5,4,2260,2401,141,x
1754,2,5,2261,2496,235,x
1331,9,7,2262,2497,235,x
2264,3,5,2263,2592,329,x
1633,14,5,2264,2452,188,x
1320,5,0,2265,2312,47,x
2202,3,3,2268,2362,94,x
1720,2,4,2269,2316,47,x
1913,9,3,2270,2364,94,x
1459,5,6,2271,2412,141,x
1857,8,5,2272,2319,47,x
1838,10,2,2276,2417,141,x
1656,4,0,2278,2419,141,x
1332,2,3,2280,2656,376,x
1702,1,6,2281,2375,94,x
1771,4,1,2283,2518,235,x
1248,12,2,2284,2331,47,x
1632,2,6,2285,2332,47,x
1186,14,7,2286,2333,47,x
1872,7,7,2289,2571,282,x
1880,12,0,2298,2439,141,x
2075,9,2,2299,2581,282,x
1705,13,4,2300,2441,141,x
748,0,6,2301,2442,141,x
2015,15,6,2302,2490,188,x
1581,5,0,2312,2406,94,x
1492,14,4,2313,2360,47,x
2315,10,5,2314,2361,47,x
1948,2,4,2316,2551,235,x
2250,6,5,2317,2505,188,x
2285,8,5,2319,2460,141,x
1213,0,2,2324,2559,235,x
1639,12,5,2326,2655,329,x
2220,15,0,2327,2421,94,x
2255,9,1,2328,2516,188,x
1446,12,2,2331,2425,94,x
1735,2,6,2332,2661,329,x
1344,14,7,2333,2521,188,x
849,13,0,2334,2381,47,x
1778,5,2,2335,2617,282,x
1097,0,4,2336,2477,141,x
1985,11,5,2337,2572,235,x
1465,3,0,2338,2573,235,x
897,2,2,2339,2527,188,x
823,13,2,2340,2575,235,x
1846,5,5,2341,2435,94,x
1139,11,1,2342,2483,141,x
1339,13,6,2345,2533,188,x
2317,6,3,2348,2583,235,x
2002,10,4,2349,2490,141,x
1352,1,7,2350,2726,376,x
2154,9,0,2351,2398,47,x
2078,15,5,2352,2399,47,x
1630,9,5,2357,2404,47,x
2336,12,6,2358,2546,188,x
1101,8,2,2360,5650,3290,x
1555,14,4,2361,2737,376,x
2140,10,1,2362,2644,282,x
2260,3,3,2363,2410,47,x
2091,9,3,2364,2458,94,x
1849,4,7,2366,2413,47,x
1256,12,7,2368,5658,3290,x
1757,3,1,2369,2416,47,x
1378,9,6,2370,2417,47,x
1334,15,4,2373,2420,47,x
1699,5,3,2374,2468,94,x
1789,1,6,2375,2657,282,x
1865,10,6,2376,2564,188,x
1433,11,6,2377,2424,47,x
1825,7,0,2378,2754,376,x
941,13,0,2381,2428,47,x
1220,1,0,2385,2432,47,x
1772,10,0,2386,2574,188,x
1482,12,1,2387,2622,235,x
2108,4,3,2388,2764,376,x
2076,14,6,2394,2488,94,x
2306,15,5,2399,2446,47,x
1636,5,4,2401,2448,47,x
1770,9,5,2404,2498,94,x
1721,5,0,2406,2594,188,x
2047,1,3,2407,5697,3290,x
1977,13,3,2408,2502,94,x
1425,15,2,2409,2550,141,x
2297,3,3,2410,2598,188,x
1174,1,4,2412,2459,47,x
1956,11,4,2413,2554,141,x
1602,5,6,2414,2555,141,x
1919,4,7,2415,2509,94,x
2064,8,7,2416,2604,188,x
1576,13,7,2417,2746,329,x
905,0,1,2418,2512,94,x
1851,3,1,2419,2748,329,x
1980,10,2,2420,2608,188,x
1397,15,4,2421,2562,141,x
1428,9,6,2422,2704,282,x
1904,4,0,2423,2611,188,x
1469,13,1,2424,2565,141,x
1627,3,2,2425,2566,141,x
1529,12,2,2426,2614,188,x
1592,8,3,2427,2615,188,x
1900,4,6,2428,2616,188,x
1567,11,6,2429,2523,94,x
1021,13,0,2430,5720,3290,x
2379,15,0,2431,2478,47,x
1722,3,4,2432,2573,141,x
1255,1,0,2433,2809,376,x
2065,5,5,2435,2670,235,x
1957,12,0,2439,2533,94,x
1815,13,4,2441,2629,188,x
2442,10,5,2442,2489,47,x
761,0,6,2443,2537,94,x
2109,8,4,2444,2491,47,x
2374,15,5,2446,2681,235,x
1847,5,4,2448,2589,141,x
1675,14,5,2452,2499,47,x
1016,0,7,2456,2597,141,x
2455,14,3,2457,2598,141,x
2204,9,3,2458,2599,141,x
1301,1,4,2459,2553,94,x
2318,8,5,2460,2648,188,x
1764,8,6,2465,2700,235,x
1781,5,3,2468,2609,141,x
1323,1,5,2474,2709,235,x
1108,0,4,2477,2712,235,x
2415,15,0,2478,2525,47,x
1231,11,1,2483,2624,141,x
1562,1,1,2484,5774,3290,x
2135,14,6,2488,2676,188,x
2062,15,6,2490,2725,235,x
2246,8,4,2491,2726,235,x
2036,10,4,2492,2539,47,x
1438,1,2,2494,2682,188,x
1478,9,7,2497,2732,235,x
1859,14,5,2499,2546,47,x
2174,13,3,2502,2690,188,x
2022,9,5,2503,2785,282,x
2429,6,5,2505,2599,94,x
1963,4,7,2509,2838,329,x
1293,0,1,2512,2700,188,x
2330,9,1,2516,2563,47,x
1901,4,1,2518,2706,188,x
1361,14,7,2521,2615,94,x
1571,11,6,2523,2711,188,x
2468,15,0,2525,2760,235,x
1755,7,3,2528,2575,47,x
1284,5,7,2530,2718,188,x
1335,11,2,2531,2672,141,x
2343,10,3,2532,2626,94,x
1975,0,5,2533,2627,94,x
1418,13,6,2534,2722,188,x
2016,12,0,2535,2817,282,x
2057,5,1,2536,2865,329,x
1553,6,0,2537,2584,47,x
851,0,6,2538,2585,47,x
2040,10,4,2539,2774,235,x
1814,4,5,2544,2591,47,x
1898,14,5,2546,2828,282,x
1658,3,6,2547,2735,188,x
2398,12,6,2548,2595,47,x
2143,15,3,2549,2596,47,x
1543,1,4,2553,2882,329,x
2169,11,4,2554,2601,47,x
1637,5,6,2555,2743,188,x
2555,9,0,2556,2697,141,x
1477,15,2,2557,2745,188,x
1253,0,2,2559,2606,47,x
1407,15,4,2562,2750,188,x
1848,13,5,2563,2845,282,x
1998,10,6,2564,2752,188,x
2518,9,1,2565,2941,376,x
2212,3,2,2566,2613,47,x
1582,13,1,2568,2615,47,x
1971,7,7,2571,2806,235,x
2275,11,5,2572,2666,94,x
1743,3,0,2573,2808,235,x
1928,10,0,2574,2715,141,x
989,13,2,2575,2622,47,x
1875,7,3,2576,2623,47,x
1748,3,4,2578,2860,282,x
2247,9,2,2581,2675,94,x
2385,6,3,2583,2818,235,x
879,0,6,2585,2820,235,x
1808,6,0,2588,2870,282,x
2031,5,4,2589,2824,235,x
2591,10,5,2590,2684,94,x
2164,4,5,2591,2779,188,x
2270,3,5,2592,2780,188,x
1888,5,0,2594,2923,329,x
2430,12,6,2595,2736,141,x
2160,15,3,2596,2737,141,x
1744,0,7,2597,2879,282,x
2467,14,3,2598,2692,94,x
2206,9,3,2599,2646,47,x
2257,11,4,2601,2836,235,x
1208,7,6,2602,2696,94,x
2192,8,7,2604,2792,188,x
1261,0,2,2606,2747,141,x
2098,10,2,2608,2702,94,x
1863,5,3,2609,2703,94,x
2024,4,0,2611,2658,47,x
2294,3,2,2613,2754,141,x
1686,12,2,2614,2943,329,x
1610,8,3,2615,2850,235,x
2006,4,6,2616,2804,188,x
1391,14,7,2617,2852,235,x
1606,13,1,2618,2853,235,x
2127,5,2,2619,2666,47,x
2254,12,1,2622,2904,282,x
1167,13,2,2623,2670,47,x
1920,7,3,2624,2718,94,x
1319,11,1,2625,2907,282,x
2483,10,3,2626,2673,47,x
2027,0,5,2627,2721,94,x
2627,6,5,2628,2816,188,x
2137,13,4,2629,2911,282,x
2144,10,1,2644,2738,94,x
2248,9,3,2646,2693,47,x
2387,8,5,2648,5938,3290,x
1766,12,5,2655,2937,282,x
1881,1,6,2657,3033,376,x
2130,4,0,2658,2705,47,x
2496,5,2,2666,2854,188,x
2449,11,5,2667,2902,235,x
2667,10,7,2668,2809,141,x
1422,13,2,2670,2764,94,x
2157,5,5,2671,3000,329,x
1441,11,2,2672,2719,47,x
2504,10,3,2673,2720,47,x
2421,9,2,2675,2863,188,x
2284,14,6,2676,2723,47,x
2397,15,5,2681,2728,47,x
1733,1,2,2682,2823,141,x
2611,10,5,2684,2919,235,x
2201,13,3,2690,3066,376,x
2478,14,3,2692,2927,235,x
2558,9,3,2693,2928,235,x
1217,7,6,2696,3025,329,x
1926,8,6,2700,2747,47,x
1349,0,1,2701,3077,376,x
2231,10,2,2702,2843,141,x
1864,5,3,2703,2844,141,x
1463,9,6,2704,3033,329,x
2333,4,0,2705,2752,47,x
1357,1,5,2709,3085,376,x
1988,4,1,2710,2757,47,x
1599,11,6,2711,2852,141,x
1203,0,4,2712,2853,141,x
2268,10,0,2715,2762,47,x
1937,7,3,2718,2812,94,x
1326,5,7,2719,2813,94,x
1484,11,2,2720,2767,47,x
2517,10,3,2721,3097,376,x
2079,0,5,2722,2863,141,x
1485,13,6,2723,2864,141,x
2458,14,6,2724,2959,235,x
2266,15,6,2725,3054,329,x
1373,1,7,2726,2914,188,x
2251,8,4,2727,2915,188,x
2476,15,5,2730,3012,282,x
1591,9,7,2732,2826,94,x
1725,3,6,2735,2782,47,x
2634,12,6,2736,2877,141,x
2193,15,3,2737,2831,94,x
1574,14,4,2738,2926,188,x
2146,10,1,2739,2786,47,x
2737,3,3,2740,2975,235,x
1650,5,6,2743,2790,47,x
1524,15,2,2745,2933,188,x
1693,13,7,2746,2981,235,x
1283,0,2,2747,2841,94,x
1969,8,6,2748,2936,188,x
1878,3,1,2749,3031,282,x
1412,15,4,2750,2844,94,x
2221,10,6,2752,3081,329,x
2365,4,0,2753,2894,141,x
2125,7,0,2754,3083,329,x
2311,3,2,2755,2849,94,x
2074,4,1,2758,3040,282,x
2562,15,0,2760,2854,94,x
2434,10,0,2762,2950,188,x
1512,13,2,2764,2999,235,x
2328,4,3,2765,3000,235,x
2768,9,0,2767,2955,188,x
1663,11,2,2768,2909,141,x
2048,10,4,2774,2821,47,x
2179,4,5,2779,3014,235,x
2405,3,5,2780,2968,188,x
2161,9,5,2785,2832,47,x
1853,3,6,2786,3068,282,x
2280,10,1,2787,2881,94,x
1943,5,6,2790,2931,141,x
2312,8,7,2792,3027,235,x
2101,4,6,2804,2992,188,x
2095,7,7,2806,2994,188,x
1850,3,0,2808,3043,235,x
2688,10,7,2809,3091,282,x
1295,1,0,2810,2998,188,x
1958,7,3,2812,2906,94,x
1402,5,7,2813,3095,282,x
2710,6,5,2816,2910,94,x
2195,12,0,2817,2864,47,x
1121,0,6,2820,3055,235,x
2528,6,3,2821,3150,329,x
2402,10,4,2822,3010,188,x
1931,1,2,2823,2870,47,x
2042,5,4,2824,2918,94,x
1609,9,7,2826,3061,235,x
1935,14,5,2828,3016,188,x
2581,15,3,2831,2925,94,x
2277,9,5,2832,2879,47,x
2335,11,4,2836,3024,188,x
2005,4,7,2838,2932,94,x
1483,0,2,2841,2888,47,x
2531,10,2,2843,3031,188,x
1906,5,3,2844,2891,47,x
1678,15,4,2845,2986,141,x
1896,13,5,2846,2940,94,x
2320,3,2,2849,2943,94,x
1732,8,3,2850,3038,188,x
2165,11,6,2852,2993,141,x
1399,14,7,2853,2947,94,x
1749,13,1,2854,2995,141,x
2498,5,2,2855,3231,376,x
1282,0,4,2856,2950,94,x
1925,3,4,2860,2907,47,x
2184,0,5,2863,2910,47,x
1506,13,6,2864,3099,235,x
2230,12,0,2865,3006,141,x
2087,5,1,2866,3101,235,x
2540,9,2,2867,2961,94,x
1819,6,0,2870,3152,282,x
1945,1,2,2871,3106,235,x
2825,12,6,2877,3159,282,x
2242,0,7,2879,3114,235,x
2325,9,5,2880,2927,47,x
2391,10,1,2881,2928,47,x
1624,1,4,2882,3023,141,x
1701,0,2,2888,3076,188,x
2021,5,3,2891,2985,94,x
2648,4,0,2894,3223,329,x
2386,12,1,2904,3139,235,x
2304,7,3,2906,3282,376,x
2013,3,4,2907,2954,47,x
1383,11,1,2908,3096,188,x
2289,0,5,2910,3098,188,x
2740,6,5,2911,3005,94,x
2149,13,4,2912,3147,235,x
1712,11,2,2913,3242,329,x
1487,1,7,2914,2961,47,x
2593,8,4,2915,3197,282,x
2131,5,4,2918,3153,235,x
2711,10,5,2919,2966,47,x
2368,5,0,2923,3064,141,x
2784,15,3,2925,3113,188,x
1586,14,4,2926,3067,141,x
2372,9,5,2927,2974,47,x
2658,10,1,2928,3116,188,x
2791,14,3,2931,3072,141,x
